Date,City,Weather Condition,Temperature,Wind Force and Direction,Day Weather,Night Weather,Day Temp,Night Temp,Day Wind Direction,Night Wind Direction,Day Wind Force,Night Wind Force
2012-08-05,beijing,阴/多云,31℃/24℃,无持续风向≤3级/无持续风向≤3级,阴,多云,31.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-06,beijing,晴/多云,32℃/24℃,无持续风向≤3级/无持续风向≤3级,晴,多云,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-07,beijing,晴/雷阵雨,32℃/25℃,无持续风向≤3级/无持续风向≤3级,晴,雷阵雨,32.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-08,beijing,雷阵雨/阴,29℃/24℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阴,29.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-09,beijing,晴/晴,34℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,晴,34.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-10,beijing,晴/多云,33℃/24℃,无持续风向≤3级/无持续风向≤3级,晴,多云,33.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-11,beijing,阴/阵雨,29℃/23℃,无持续风向≤3级/无持续风向≤3级,阴,阵雨,29.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-12,beijing,阵雨/多云,28℃/21℃,无持续风向≤3级/无持续风向≤3级,阵雨,多云,28.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-13,beijing,晴/多云,30℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,多云,30.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-14,beijing,阴/阵雨,27℃/19℃,无持续风向≤3级/无持续风向≤3级,阴,阵雨,27.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-15,beijing,晴/晴,31℃/20℃,无持续风向≤3级/无持续风向≤3级,晴,晴,31.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-16,beijing,晴/多云,31℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,多云,31.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-17,beijing,阴/阵雨,29℃/22℃,无持续风向≤3级/无持续风向≤3级,阴,阵雨,29.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-18,beijing,阴/阴,28℃/22℃,无持续风向≤3级/无持续风向≤3级,阴,阴,28.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-19,beijing,晴/多云,31℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,多云,31.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-20,beijing,阴/阵雨,30℃/21℃,无持续风向≤3级/北风3-4级,阴,阵雨,30.0,21.0,无持续风向,北风,≤3级,3-4级
2012-08-21,beijing,晴/晴,29℃/17℃,北风3-4级/北风3-4级,晴,晴,29.0,17.0,北风,北风,3-4级,3-4级
2012-08-22,beijing,晴/晴,28℃/16℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-23,beijing,晴/晴,30℃/18℃,无持续风向≤3级/无持续风向≤3级,晴,晴,30.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-24,beijing,晴/晴,29℃/18℃,无持续风向≤3级/无持续风向≤3级,晴,晴,29.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-25,beijing,晴/晴,30℃/19℃,无持续风向≤3级/无持续风向≤3级,晴,晴,30.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-26,beijing,多云/阵雨,29℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,阵雨,29.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-27,beijing,阵雨/雷阵雨,27℃/21℃,无持续风向≤3级/无持续风向≤3级,阵雨,雷阵雨,27.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-28,beijing,多云/晴,33℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,晴,33.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-29,beijing,晴/晴,34℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,晴,34.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-30,beijing,晴/多云,34℃/24℃,无持续风向≤3级/无持续风向≤3级,晴,多云,34.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-08-31,beijing,雷阵雨/阴,31℃/24℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阴,31.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-01,beijing,雷阵雨/大到暴雨,29℃/20℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,大到暴雨,29.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-02,beijing,小到中雨/多云,26℃/17℃,北风4-5级/北风3-4级,小到中雨,多云,26.0,17.0,北风,北风,4-5级,3-4级
2012-09-03,beijing,晴/晴,26℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,26.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-04,beijing,晴/晴,26℃/14℃,无持续风向≤3级/无持续风向≤3级,晴,晴,26.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-05,beijing,晴/晴,27℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-06,beijing,阵雨/阵雨,24℃/17℃,无持续风向≤3级/无持续风向≤3级,阵雨,阵雨,24.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-07,beijing,阴/多云,25℃/18℃,无持续风向≤3级/无持续风向≤3级,阴,多云,25.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-08,beijing,晴/晴,27℃/17℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-09,beijing,晴/晴,29℃/19℃,无持续风向≤3级/无持续风向≤3级,晴,晴,29.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-10,beijing,多云/阴,27℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,阴,27.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-11,beijing,小到中雨/小到中雨,25℃/17℃,无持续风向≤3级/北风3-4级,小到中雨,小到中雨,25.0,17.0,无持续风向,北风,≤3级,3-4级
2012-09-12,beijing,多云/晴,24℃/14℃,北风4-5级/北风3-4级,多云,晴,24.0,14.0,北风,北风,4-5级,3-4级
2012-09-13,beijing,阴/阴,24℃/11℃,无持续风向≤3级/无持续风向≤3级,阴,阴,24.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-14,beijing,晴/晴,25℃/12℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-15,beijing,晴/晴,26℃/13℃,无持续风向≤3级/无持续风向≤3级,晴,晴,26.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-16,beijing,晴/晴,27℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-17,beijing,晴/晴,28℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-18,beijing,晴/晴,29℃/14℃,无持续风向≤3级/无持续风向≤3级,晴,晴,29.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-19,beijing,多云/晴,28℃/15℃,无持续风向≤3级/无持续风向≤3级,多云,晴,28.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-20,beijing,晴/多云,29℃/18℃,无持续风向≤3级/无持续风向≤3级,晴,多云,29.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-21,beijing,阵雨/阵雨,25℃/16℃,无持续风向≤3级/无持续风向≤3级,阵雨,阵雨,25.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-22,beijing,阴/晴,26℃/16℃,无持续风向≤3级/无持续风向≤3级,阴,晴,26.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-23,beijing,晴/晴,28℃/16℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-24,beijing,多云/阴,26℃/17℃,无持续风向≤3级/无持续风向≤3级,多云,阴,26.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-25,beijing,小到中雨/小雨,22℃/14℃,无持续风向≤3级/无持续风向≤3级,小到中雨,小雨,22.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-26,beijing,晴/阴,26℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,阴,26.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-27,beijing,阵雨/多云,23℃/13℃,北风5-6级/北风5-6级,阵雨,多云,23.0,13.0,北风,北风,5-6级,5-6级
2012-09-28,beijing,晴/晴,22℃/11℃,北风5-6级/北风3-4级,晴,晴,22.0,11.0,北风,北风,5-6级,3-4级
2012-09-29,beijing,晴/晴,25℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2012-09-30,beijing,晴/晴,25℃/11℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-01,beijing,晴/晴,27℃/12℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-02,beijing,晴/阴,25℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,阴,25.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-03,beijing,晴/晴,26℃/13℃,北风3-4级/无持续风向≤3级,晴,晴,26.0,13.0,北风,无持续风向,3-4级,≤3级
2012-10-04,beijing,晴/阵雨,24℃/14℃,无持续风向≤3级/无持续风向≤3级,晴,阵雨,24.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-05,beijing,多云/晴,24℃/10℃,无持续风向≤3级/无持续风向≤3级,多云,晴,24.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-06,beijing,晴/晴,25℃/11℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-07,beijing,晴/晴,25℃/12℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-08,beijing,阴/阵雨,25℃/13℃,无持续风向≤3级/无持续风向≤3级,阴,阵雨,25.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-09,beijing,多云/晴,23℃/10℃,北风3-4级/西北风3-4级,多云,晴,23.0,10.0,北风,西北风,3-4级,3-4级
2012-10-10,beijing,晴/晴,22℃/8℃,无持续风向≤3级/无持续风向≤3级,晴,晴,22.0,8.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-11,beijing,晴/晴,22℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,22.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-12,beijing,晴/晴,24℃/12℃,无持续风向≤3级/北风3-4级,晴,晴,24.0,12.0,无持续风向,北风,≤3级,3-4级
2012-10-13,beijing,晴/晴,20℃/7℃,北风3-4级/无持续风向≤3级,晴,晴,20.0,7.0,北风,无持续风向,3-4级,≤3级
2012-10-14,beijing,晴/多云,18℃/8℃,无持续风向≤3级/无持续风向≤3级,晴,多云,18.0,8.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-15,beijing,阵雨/小到中雨,17℃/10℃,无持续风向≤3级/无持续风向≤3级,阵雨,小到中雨,17.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-16,beijing,小雨/晴,17℃/5℃,北风5-6级/北风5-6级,小雨,晴,17.0,5.0,北风,北风,5-6级,5-6级
2012-10-17,beijing,晴/晴,18℃/4℃,无持续风向≤3级/无持续风向≤3级,晴,晴,18.0,4.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-18,beijing,晴/多云,20℃/7℃,无持续风向≤3级/无持续风向≤3级,晴,多云,20.0,7.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-19,beijing,晴/晴,20℃/9℃,无持续风向≤3级/无持续风向≤3级,晴,晴,20.0,9.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-20,beijing,多云/阴,21℃/9℃,无持续风向≤3级/无持续风向≤3级,多云,阴,21.0,9.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-21,beijing,中雨/阴,14℃/8℃,无持续风向≤3级/北风4-5级,中雨,阴,14.0,8.0,无持续风向,北风,≤3级,4-5级
2012-10-22,beijing,晴/晴,18℃/3℃,北风4-5级/无持续风向≤3级,晴,晴,18.0,3.0,北风,无持续风向,4-5级,≤3级
2012-10-23,beijing,晴/晴,21℃/6℃,无持续风向≤3级/无持续风向≤3级,晴,晴,21.0,6.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-24,beijing,晴/晴,22℃/7℃,无持续风向≤3级/无持续风向≤3级,晴,晴,22.0,7.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-25,beijing,晴/多云,21℃/9℃,无持续风向≤3级/无持续风向≤3级,晴,多云,21.0,9.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-26,beijing,阴/阴,18℃/11℃,无持续风向≤3级/无持续风向≤3级,阴,阴,18.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-27,beijing,晴/晴,23℃/6℃,北风4-5级/无持续风向≤3级,晴,晴,23.0,6.0,北风,无持续风向,4-5级,≤3级
2012-10-28,beijing,晴/阴,17℃/7℃,无持续风向≤3级/无持续风向≤3级,晴,阴,17.0,7.0,无持续风向,无持续风向,≤3级,≤3级
2012-10-29,beijing,阴/晴,15℃/2℃,北风3-4级/北风3-4级,阴,晴,15.0,2.0,北风,北风,3-4级,3-4级
2012-10-30,beijing,多云/多云,13℃/2℃,无持续风向≤3级/北风3-4级,多云,多云,13.0,2.0,无持续风向,北风,≤3级,3-4级
2012-10-31,beijing,晴/晴,14℃/1℃,无持续风向≤3级/无持续风向≤3级,晴,晴,14.0,1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-01,beijing,晴/晴,15℃/3℃,无持续风向≤3级/无持续风向≤3级,晴,晴,15.0,3.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-02,beijing,多云/阴,15℃/6℃,无持续风向≤3级/无持续风向≤3级,多云,阴,15.0,6.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-03,beijing,中雨/中到大雨,10℃/1℃,无持续风向≤3级/北风4-5级,中雨,中到大雨,10.0,1.0,无持续风向,北风,≤3级,4-5级
2012-11-04,beijing,雨夹雪/雨夹雪,4℃/0℃,北风4-5级/北风3-4级,雨夹雪,雨夹雪,4.0,0.0,北风,北风,4-5级,3-4级
2012-11-05,beijing,多云/晴,10℃/-2℃,北风3-4级/无持续风向≤3级,多云,晴,10.0,-2.0,北风,无持续风向,3-4级,≤3级
2012-11-06,beijing,晴/晴,12℃/-1℃,无持续风向≤3级/无持续风向≤3级,晴,晴,12.0,-1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-07,beijing,多云/多云,12℃/-1℃,北风3-4级/无持续风向≤3级,多云,多云,12.0,-1.0,北风,无持续风向,3-4级,≤3级
2012-11-08,beijing,晴/晴,12℃/1℃,无持续风向≤3级/无持续风向≤3级,晴,晴,12.0,1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-09,beijing,阴/小雨,10℃/3℃,无持续风向≤3级/无持续风向≤3级,阴,小雨,10.0,3.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-10,beijing,小到中雨/阴,4℃/0℃,无持续风向≤3级/北风5-6级,小到中雨,阴,4.0,0.0,无持续风向,北风,≤3级,5-6级
2012-11-11,beijing,晴/晴,6℃/-2℃,北风5-6级/北风4-5级,晴,晴,6.0,-2.0,北风,北风,5-6级,4-5级
2012-11-12,beijing,晴/晴,8℃/-2℃,北风3-4级/北风3-4级,晴,晴,8.0,-2.0,北风,北风,3-4级,3-4级
2012-11-13,beijing,晴/晴,7℃/-3℃,北风4-5级/北风3-4级,晴,晴,7.0,-3.0,北风,北风,4-5级,3-4级
2012-11-14,beijing,晴/晴,10℃/-4℃,无持续风向≤3级/无持续风向≤3级,晴,晴,10.0,-4.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-15,beijing,晴/雨夹雪,7℃/1℃,无持续风向≤3级/无持续风向≤3级,晴,雨夹雪,7.0,1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-16,beijing,阴/晴,11℃/-2℃,北风3-4级/无持续风向≤3级,阴,晴,11.0,-2.0,北风,无持续风向,3-4级,≤3级
2012-11-17,beijing,晴/多云,10℃/-1℃,无持续风向≤3级/无持续风向≤3级,晴,多云,10.0,-1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-18,beijing,多云/晴,11℃/2℃,北风3-4级/北风3-4级,多云,晴,11.0,2.0,北风,北风,3-4级,3-4级
2012-11-19,beijing,晴/晴,10℃/-2℃,无持续风向≤3级/无持续风向≤3级,晴,晴,10.0,-2.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-20,beijing,晴/多云,10℃/-1℃,无持续风向≤3级/无持续风向≤3级,晴,多云,10.0,-1.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-21,beijing,多云/阴,9℃/2℃,无持续风向≤3级/北风3-4级,多云,阴,9.0,2.0,无持续风向,北风,≤3级,3-4级
2012-11-22,beijing,阴/多云,8℃/-3℃,北风5-6级/北风4-5级,阴,多云,8.0,-3.0,北风,北风,5-6级,4-5级
2012-11-23,beijing,晴/晴,6℃/-5℃,无持续风向≤3级/无持续风向≤3级,晴,晴,6.0,-5.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-24,beijing,晴/多云,7℃/-3℃,无持续风向≤3级/无持续风向≤3级,晴,多云,7.0,-3.0,无持续风向,无持续风向,≤3级,≤3级
2012-11-25,beijing,多云/晴,8℃/-2℃,北风3-4级/北风4-5级,多云,晴,8.0,-2.0,北风,北风,3-4级,4-5级
2012-11-26,beijing,晴/晴,6℃/-4℃,北风3-4级/无持续风向≤3级,晴,晴,6.0,-4.0,北风,无持续风向,3-4级,≤3级
2012-11-27,beijing,阴/多云,6℃/-2℃,无持续风向≤3级/北风4-5级,阴,多云,6.0,-2.0,无持续风向,北风,≤3级,4-5级
2012-11-28,beijing,晴/晴,5℃/-6℃,北风4-5级/无持续风向≤3级,晴,晴,5.0,-6.0,北风,无持续风向,4-5级,≤3级
2012-11-29,beijing,多云/晴,4℃/-4℃,无持续风向≤3级/北风3-4级,多云,晴,4.0,-4.0,无持续风向,北风,≤3级,3-4级
2012-11-30,beijing,晴/多云,3℃/-7℃,北风3-4级/无持续风向≤3级,晴,多云,3.0,-7.0,北风,无持续风向,3-4级,≤3级
2012-12-01,beijing,阴/多云,1℃/-6℃,无持续风向≤3级/无持续风向≤3级,阴,多云,1.0,-6.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-02,beijing,阴/雾,2℃/-4℃,无持续风向≤3级/北风5-6级,阴,雾,2.0,-4.0,无持续风向,北风,≤3级,5-6级
2012-12-03,beijing,晴/晴,3℃/-7℃,北风5-6级/无持续风向≤3级,晴,晴,3.0,-7.0,北风,无持续风向,5-6级,≤3级
2012-12-04,beijing,阴/多云,1℃/-5℃,无持续风向≤3级/北风4-5级,阴,多云,1.0,-5.0,无持续风向,北风,≤3级,4-5级
2012-12-05,beijing,晴/晴,-1℃/-9℃,北风4-5级/无持续风向≤3级,晴,晴,-1.0,-9.0,北风,无持续风向,4-5级,≤3级
2012-12-06,beijing,多云/多云,-1℃/-8℃,无持续风向≤3级/无持续风向≤3级,多云,多云,-1.0,-8.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-07,beijing,多云/晴,-1℃/-9℃,北风3-4级/北风4-5级,多云,晴,-1.0,-9.0,北风,北风,3-4级,4-5级
2012-12-08,beijing,晴/晴,-3℃/-10℃,北风5-6级/北风4-5级,晴,晴,-3.0,-10.0,北风,北风,5-6级,4-5级
2012-12-09,beijing,晴/晴,2℃/-8℃,无持续风向≤3级/无持续风向≤3级,晴,晴,2.0,-8.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-10,beijing,阴/阴,0℃/-8℃,无持续风向≤3级/无持续风向≤3级,阴,阴,0.0,-8.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-11,beijing,多云/雾,0℃/-6℃,无持续风向≤3级/无持续风向≤3级,多云,雾,0.0,-6.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-12,beijing,阴/雾,2℃/-4℃,无持续风向≤3级/无持续风向≤3级,阴,雾,2.0,-4.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-13,beijing,小雪/中雪,1℃/-3℃,无持续风向≤3级/无持续风向≤3级,小雪,中雪,1.0,-3.0,无持续风向,无持续风向,≤3级,≤3级
2012-12-14,beijing,小到中雪/雾,1℃/-3℃,无持续风向≤3级/无持续风向≤3级,小到中雪,雾,1.0,-3.0,无持续风向,无持续风向,≤3级,≤3级
